shotID,arenaAdjustedShotDistance,arenaAdjustedXCord,arenaAdjustedXCordABS,arenaAdjustedYCord,arenaAdjustedYCordAbs,averageRestDifference,awayEmptyNet,awayPenalty1Length,awayPenalty1TimeLeft,awaySkatersOnIce,awayTeamCode,awayTeamGoals,defendingTeamAverageTimeOnIce,defendingTeamAverageTimeOnIceOfDefencemen,defendingTeamAverageTimeOnIceOfDefencemenSinceFaceoff,defendingTeamAverageTimeOnIceOfForwards,defendingTeamAverageTimeOnIceOfForwardsSinceFaceoff,defendingTeamAverageTimeOnIceSinceFaceoff,defendingTeamDefencemenOnIce,defendingTeamForwardsOnIce,defendingTeamMaxTimeOnIce,defendingTeamMaxTimeOnIceOfDefencemen,defendingTeamMaxTimeOnIceOfDefencemenSinceFaceoff,defendingTeamMaxTimeOnIceOfForwards,defendingTeamMaxTimeOnIceOfForwardsSinceFaceoff,defendingTeamMaxTimeOnIceSinceFaceoff,defendingTeamMinTimeOnIce,defendingTeamMinTimeOnIceOfDefencemen,defendingTeamMinTimeOnIceOfDefencemenSinceFaceoff,defendingTeamMinTimeOnIceOfForwards,defendingTeamMinTimeOnIceOfForwardsSinceFaceoff,defendingTeamMinTimeOnIceSinceFaceoff,distanceFromLastEvent,event,game_id,Goal,goalieIdForShot,goalieNameForShot,homeEmptyNet,homePenalty1Length,homePenalty1TimeLeft,homeSkatersOnIce,homeTeamCode,homeTeamGoals,homeTeamWon,id,isHomeTeam,isPlayoffGame,lastEventCategory,lastEventShotAngle,lastEventShotDistance,lastEventTeam,lastEventxCord,lastEventxCord_adjusted,lastEventyCord,lastEventyCord_adjusted,location,offWing,Period,playerNumThatDidEvent,playerNumThatDidLastEvent,playerPositionThatDidEvent,season,shooterLeftRight,Shooter Name,Shooter Position,shooterPlayerId,shooterTimeOnIce,shooterTimeOnIceSinceFaceoff,shootingTeamAverageTimeOnIce,shootingTeamAverageTimeOnIceOfDefencemen,shootingTeamAverageTimeOnIceOfDefencemenSinceFaceoff,shootingTeamAverageTimeOnIceOfForwards,shootingTeamAverageTimeOnIceOfForwardsSinceFaceoff,shootingTeamAverageTimeOnIceSinceFaceoff,shootingTeamDefencemenOnIce,shootingTeamForwardsOnIce,shootingTeamMaxTimeOnIce,shootingTeamMaxTimeOnIceOfDefencemen,shootingTeamMaxTimeOnIceOfDefencemenSinceFaceoff,shootingTeamMaxTimeOnIceOfForwards,shootingTeamMaxTimeOnIceOfForwardsSinceFaceoff,shootingTeamMaxTimeOnIceSinceFaceoff,shootingTeamMinTimeOnIce,shootingTeamMinTimeOnIceOfDefencemen,shootingTeamMinTimeOnIceOfDefencemenSinceFaceoff,shootingTeamMinTimeOnIceOfForwards,shootingTeamMinTimeOnIceOfForwardsSinceFaceoff,shootingTeamMinTimeOnIceSinceFaceoff,Shot Angle,shotAngleAdjusted,shotAnglePlusRebound,shotAnglePlusReboundSpeed,shotAngleReboundRoyalRoad,Shot Distance,shotGeneratedRebound,shotGoalieFroze,shotOnEmptyNet,shotPlayContinuedInZone,shotPlayContinuedOutsideZone,shotPlayStopped,shotRebound,shotRush,shotType,shotWasOnGoal,speedFromLastEvent,Team,Team Code,Time,timeDifferenceSinceChange,timeSinceFaceoff,timeSinceLastEvent,timeUntilNextEvent,xCord,xCordAdjusted,xFroze,Probability of Goal,xPlayContinuedInZone,xPlayContinuedOutsideZone,xPlayStopped,xRebound,xShotWasOnGoal,yCord,yCordAdjusted
24410,17,-72,72,3,3,9,0,0,0,5,EDM,2,35.6,37.5,37.5,34.33333333,34.33333333,35.6,2,3,38,38,38,38,38,38,29,37,37,29,29,29,53.60037313,SHOT,20289,0,8479973,Stuart Skinner,0,0,0,5,CAR,0,0,81,1,0,HIT,0,0,AWAY,-29,29,35,-35,AWAYZONE,1,1,20,0,C,2025,L,Sebastian Aho,Forward,8478427,45,45,44.6,46.5,46.5,43.33333333,43.33333333,44.6,2,3,49,49,49,49,49,49,36,44,44,36,36,36,-10.0079798,10.0079798,0,0,0,17.2626765,1,0,0,0,0,0,0,0,TIP,1,53.60037313,HOME,CAR,752,7,91,1,1,-72,72,0.175974169,0.065609257,0.357617891,0.313975983,0.03086789,0.055954848,0.659543,3,-3
69377,7.615773106,82,82,3,3,-7,0,0,0,5,CAR,3,63,63,49,63,49,49,2,3,63,63,49,63,49,49,63,63,49,63,49,49,53.60037313,SHOT,20813,0,8473503,James Reimer,0,0,0,5,OTT,0,0,131,0,0,SHOT,-9.6197278,59.8414572,AWAY,30,30,-10,-10,HOMEZONE,0,2,48,26,L,2025,L,Jordan Martinook,Forward,8476921,63,49,53.2,63,49,46.66666667,37.33333333,42,2,3,63,63,49,63,49,49,14,63,49,14,14,14,23.19859051,23.19859051,32.81831831,32.81831831,1,7.615773106,0,0,0,1,0,0,1,0,WRIST,1,53.60037313,AWAY,CAR,1263,-35,49,1,4,82,82,0.293658,0.307995,0.176161,0.113162,0.031824,0.0772002,0.963289,3,3
55663,15,-91,91,-15,15,-8.4,0,0,0,5,COL,4,35.4,34,34,36.33333333,36.33333333,35.4,2,3,49,49,49,49,49,49,11,19,19,11,11,11,52.81098371,MISS,20653,0,8475809,Scott Wedgewood,0,0,0,5,CAR,3,0,311,1,0,SHOT,-2.38594403,48.0416486,HOME,-41,41,2,-2,AWAYZONE,1,3,22,4,C,2025,R,Logan Stankoven,Forward,8482702,49,49,27,12,12,37,37,27,2,3,49,13,13,49,49,49,11,11,11,13,13,11,82.40535663,82.40535663,84.79130066,84.79130066,1,15.13274595,0,0,0,0,1,0,1,0,BACK,0,52.81098371,HOME,CAR,3405,0,49,1,14,-91,91,0.143,0.01,0.405,0.324,0.05,0.068,0.3,-15,15
24452,70,-32,32,-41,41,-4.2,0,0,0,5,EDM,2,36,43,25,31.33333333,25,25,2,3,44,44,25,44,25,25,25,42,25,25,25,25,50.009999,SHOT,20289,0,8479973,Stuart Skinner,0,0,0,5,CAR,2,0,233,1,0,GIVE,0,0,AWAY,-82,82,-40,40,AWAYZONE,0,3,19,0,D,2025,L,K'Andre Miller,Defenseman,8480817,21,21,20.8,21,21,20.66666667,20.66666667,20.8,2,3,22,21,21,22,22,22,19,21,21,19,19,19,35.72739822,35.72739822,0,0,0,70.21395873,0,0,0,0,1,0,0,0,WRIST,1,50.009999,HOME,CAR,2477,-6,25,0,67,-32,32,0.261457,0.0107875,0.391054,0.270883,0.0429648,0.0228541,0.69206,-41,41
46242,29,60,60,4,4,0,0,0,0,5,CAR,1,32.4,42,23,26,23,23,2,3,42,42,23,26,23,23,26,42,23,26,23,23,49.24428901,SHOT,20544,0,8475683,Sergei Bobrovsky,0,0,0,5,FLA,0,1,76,0,0,GIVE,0,0,HOME,80,80,-41,-41,HOMEZONE,0,1,11,0,C,2025,L,Jordan Staal,Forward,8473533,26,23,26,26,23,26,23,23,2,3,26,26,23,26,23,23,26,26,23,26,23,23,7.853313302,7.853313302,0,0,0,29.27456234,0,0,0,1,0,0,0,0,WRIST,1,49.24428901,AWAY,CAR,826,0,23,1,5,60,60,0.194203,0.104774,0.356931,0.267255,0.0225339,0.0543036,0.717632,4,4
63948,5.830951895,-84,84,-3,3,0,0,0,0,5,FLA,0,55.8,54.5,2,56.66666667,2,2,2,3,58,57,2,58,2,2,52,52,2,55,2,2,48.54894438,MISS,20750,0,8475683,Sergei Bobrovsky,0,0,0,5,CAR,0,1,40,1,0,SHOT,32.22875744,54.3783045,HOME,-43,43,-29,29,AWAYZONE,0,1,50,19,L,2025,L,Eric Robinson,Forward,8480762,2,2,3,4.5,2,2,2,2,2,3,7,7,2,2,2,2,2,2,2,2,2,2,30.96375653,30.96375653,1.265000903,1.265000903,0,5.830951895,0,0,0,0,1,0,1,0,SNAP,0,48.54894438,HOME,CAR,300,0,2,1,9,-84,84,0.320834,0.220008,0.18077,0.119686,0.0273297,0.131372,0.975579,-3,3
72376,72,-28,28,-38,38,-4,0,0,0,5,UTA,0,14.8,21,21,10.66666667,10.66666667,14.8,2,3,22,22,22,18,18,22,5,20,20,5,5,5,48.09365863,SHOT,20851,0,8478872,Karel Vejmelka,0,0,0,5,CAR,1,1,69,1,0,GIVE,0,0,AWAY,-76,76,-41,41,AWAYZONE,0,1,19,0,D,2025,L,K'Andre Miller,Defenseman,8480817,10,10,10.8,7.5,7.5,13,13,10.8,2,3,19,10,10,19,19,19,5,5,5,9,9,5,31.92087622,31.92087622,0,0,0,71.86793444,0,0,0,1,0,0,0,0,WRIST,1,48.09365863,HOME,CAR,598,0,71,0,0,-28,28,0.272473,0.0108974,0.369553,0.281384,0.0412279,0.0244647,0.709818,-38,38
60238,46,-48,48,21,21,0,0,0,0,5,SEA,0,29,29,29,29,29,29,2,3,29,29,29,29,29,29,29,29,29,29,29,29,47.80167361,MISS,20706,0,8478916,Joey Daccord,0,0,0,5,CAR,1,1,42,1,0,GIVE,0,0,AWAY,-94,94,8,-8,AWAYZONE,0,1,5,0,D,2025,R,Jalen Chatfield,Defenseman,8478970,29,29,29,29,29,29,29,29,2,3,29,29,29,29,29,29,29,29,29,29,29,29,-27.1213034,27.1213034,0,0,0,46.06517123,0,0,0,1,0,0,0,0,SNAP,0,47.80167361,HOME,CAR,232,0,29,0,2,-48,48,0.243666,0.0277992,0.373739,0.281427,0.0362976,0.0370712,0.731801,21,-21
65741,32,61,61,15,15,32,0,120,34,4,BUF,1,19.75,15,15,24.5,24.5,19.75,2,2,25,18,18,25,25,25,12,12,12,24,24,12,95.0210503,SHOT,20770,0,8480045,Ukko-Pekka Luukkonen,0,120,34,4,CAR,1,1,172,1,0,TAKE,0,0,HOME,-34,-34,13,13,AWAYZONE,0,2,21,0,D,2025,L,Alexander Nikishin,Defenseman,8482100,34,34,51.75,34.5,34.5,69,69,51.75,2,2,69,35,35,69,69,69,34,34,34,69,69,34,28.17859011,28.17859011,0,0,0,31.76476035,0,0,0,0,1,0,0,0,WRIST,1,47.51052515,HOME,CAR,1981,22,69,2,18,61,61,0.187292,0.0818773,0.281261,0.398432,0.0166868,0.0344515,0.829478,15,15
65745,47,44,44,-15,15,0,0,0,0,5,BUF,1,9,9,9,9,9,9,2,3,9,9,9,9,9,9,9,9,9,9,9,9,46.4865572,MISS,20770,0,8480045,Ukko-Pekka Luukkonen,0,0,0,5,CAR,1,1,186,1,0,DELPEN,0,0,AWAY,0,0,0,0,AWAYZONE,0,2,5,0,D,2025,R,Jalen Chatfield,Defenseman,8478970,24,9,14.8,16.5,9,13.66666667,9,9,2,3,24,24,9,23,9,9,9,9,9,9,9,9,-18.43494882,18.43494882,0,0,0,47.4341649,0,0,0,0,1,0,0,0,SLAP,0,46.4865572,HOME,CAR,2127,0,9,1,41,44,44,0.327154,0.0409976,0.332925,0.210122,0.0432115,0.045589,0.76888,-15,-15
23722,7.211102551,-85,85,-6,6,0,0,0,0,5,VAN,3,11.8,20.5,6,6,6,6,2,3,33,33,6,6,6,6,6,8,6,6,6,6,138.5207566,MISS,20279,0,8480947,Kevin Lankinen,0,0,0,5,CAR,3,1,300,1,0,SHOT,-26.56505118,40.2492236,HOME,53,-53,-18,18,AWAYZONE,1,3,53,4,R,2025,R,Jackson Blake,Forward,8482809,6,6,6,6,6,6,6,6,2,3,6,6,6,6,6,6,6,6,6,6,6,6,56.30993247,56.30993247,82.87498365,27.62499455,1,7.211102551,0,0,0,0,1,0,1,1,BACK,0,46.17358552,HOME,CAR,3213,0,6,3,29,-85,85,0.287035494,0.239272162,0.227212633,0.131547822,0.021173558,0.093758342,0.908238,-6,6
20773,58,-45,45,38,38,0,0,0,0,5,CAR,2,18.8,20.5,13,17.66666667,13,13,2,3,28,28,13,27,13,13,13,13,13,13,13,13,45.39823785,MISS,20246,0,8483710,Dennis Hildeby,0,0,0,5,TOR,3,0,175,0,0,GIVE,0,0,HOME,-90,90,32,-32,HOMEZONE,0,2,26,0,D,2025,R,Sean Walker,Defenseman,8480336,19,13,15.8,20,13,13,13,13,2,3,21,21,13,13,13,13,13,19,13,13,13,13,-40.81508387,40.81508387,0,0,0,58.13776742,0,1,0,0,0,0,0,0,SNAP,0,45.39823785,AWAY,CAR,1821,0,13,0,2,-45,45,0.278299,0.0119295,0.363392,0.280059,0.0340896,0.0322301,0.698458,38,-38
80425,49,48,48,-27,27,-7.4,0,0,0,5,DET,0,42,42,42,42,42,42,2,3,42,42,42,42,42,42,42,42,42,42,42,42,45.17742799,SHOT,20942,0,8475660,Cam Talbot,0,0,0,5,CAR,3,1,198,1,0,SHOT,-80.53767779,6.08276253,HOME,88,88,-6,-6,AWAYZONE,1,2,19,24,D,2025,L,K'Andre Miller,Defenseman,8480817,42,42,34.6,23.5,23.5,42,42,34.6,2,3,42,42,42,42,42,42,5,5,5,42,42,5,-33.366366,33.366366,47.17131179,47.17131179,0,49.09175083,0,1,0,0,0,0,1,0,SLAP,1,45.17742799,HOME,CAR,2085,-37,42,1,2,48,48,0.417416,0.0392426,0.260251,0.171578,0.0504043,0.0611089,0.733368,-27,-27
64753,59.9082632,-39,39,33,33,0,0,0,0,5,CAR,0,13.4,14,13,13,13,13,2,3,15,15,13,13,13,13,13,13,13,13,13,13,45.09988914,SHOT,20759,0,8474593,Jacob Markstrom,0,0,0,5,NJD,0,0,93,0,0,GIVE,0,0,HOME,-84,84,36,-36,HOMEZONE,0,1,5,0,D,2025,R,Jalen Chatfield,Defenseman,8478970,13,13,15.2,18.5,13,13,13,13,2,3,24,24,13,13,13,13,13,13,13,13,13,13,-33.42481118,33.42481118,0,0,0,59.9082632,0,0,0,0,1,0,0,0,WRIST,1,45.09988914,AWAY,CAR,1081,0,13,0,34,-39,39,0.268615,0.00989304,0.381716,0.271313,0.0323885,0.0360752,0.660125,33,-33
64806,89,0,0,0,0,-15.4,0,0,0,5,CAR,3,59.8,64,64,57,57,59.8,2,3,64,64,64,59,59,64,55,64,64,55,55,55,44.68780594,SHOT,20759,0,8474593,Jacob Markstrom,0,0,0,5,NJD,1,0,280,0,0,SHOT,27.80145878,62.17716623,AWAY,-34,-34,-29,-29,HOMEZONE,0,3,53,19,R,2025,R,Jackson Blake,Forward,8482809,58,58,44.4,49.5,49.5,41,41,44.4,2,3,58,54,54,58,58,58,11,45,45,11,11,11,0,0,27.80145878,27.80145878,0,89,0,1,0,0,0,0,1,0,BACK,1,44.68780594,AWAY,CAR,3254,-44,115,1,1,0,0,0,0.065233,0,0,0,0,0,0,0
61170,5,85,85,-3,3,-3.4,0,0,0,5,CAR,0,21.6,21,21,22,22,21.6,2,3,23,22,22,23,23,23,20,20,20,21,21,20,43.829214,SHOT,20717,0,8476434,John Gibson,0,0,0,5,DET,1,1,56,0,0,SHOT,-53.36588612,48.60041152,AWAY,60,60,-39,-39,HOMEZONE,1,1,37,5,R,2025,L,Andrei Svechnikov,Forward,8480830,20,20,18.2,15.5,15.5,20,20,18.2,2,3,22,20,20,22,22,22,11,11,11,18,18,11,-36.86989765,36.86989765,16.49598848,16.49598848,0,5,1,0,0,0,0,0,1,0,BACK,1,43.829214,AWAY,CAR,611,-9,42,1,1,85,85,0.346867014,0.242936263,0.187830805,0.119559334,0.019029841,0.083776791,0.961092,-3,-3
54154,46,-67,67,-40,40,-4,0,0,0,5,MTL,2,19.4,18,18,20.33333333,20.33333333,19.4,2,3,22,22,22,21,21,22,14,14,14,19,19,14,43.13930922,MISS,20636,0,8482487,Jakub Dobes,0,0,0,5,CAR,0,0,37,1,0,GIVE,0,0,AWAY,-98,98,-10,10,AWAYZONE,0,1,19,0,D,2025,L,K'Andre Miller,Defenseman,8480817,15,15,15.4,10,10,19,19,15.4,2,3,21,15,15,21,21,21,5,5,5,16,16,5,61.18920626,61.18920626,0,0,0,45.65084884,0,0,0,0,1,0,0,0,SNAP,0,43.13930922,HOME,CAR,345,-9,93,0,39,-67,67,0.243308,0.0149086,0.399978,0.284918,0.027907,0.0289806,0.791578,-40,40
32861,65,-38,38,40,40,-7.6,0,0,0,5,WPG,1,21.4,23,23,20.33333333,20.33333333,21.4,2,3,24,24,24,22,22,24,17,22,22,17,17,17,84.3860178,MISS,20387,0,8483114,Thomas Milic,0,0,0,5,CAR,1,1,230,1,0,HIT,0,0,AWAY,-93,93,-24,24,AWAYZONE,0,3,26,0,D,2025,R,Sean Walker,Defenseman,8480336,9,9,13.8,12.5,12.5,14.66666667,14.66666667,13.8,2,3,18,16,16,18,18,18,9,9,9,9,9,9,-38.10757688,38.10757688,0,0,0,64.81512169,0,0,0,1,0,0,0,0,SNAP,0,42.1930089,HOME,CAR,2470,-8,70,2,6,-38,38,0.271444,0.012951,0.399317,0.25876,0.0321371,0.0253901,0.68797,40,-40
20801,7.071067812,84,84,-5,5,-13.6,0,0,0,5,CAR,4,30.8,20,20,38,38,30.8,2,3,38,38,38,38,38,38,2,2,2,38,38,2,84.14867795,SHOT,20246,0,8483710,Dennis Hildeby,0,0,0,5,TOR,4,0,269,0,0,DELPEN,0,0,HOME,0,0,0,0,HOMEZONE,1,3,82,0,C,2025,L,Jesperi Kotkaniemi,Forward,8480829,38,38,19.6,3.5,3.5,30.33333333,26.33333333,17.2,2,3,50,4,4,50,38,38,3,3,3,3,3,3,-45,45,0,0,0,7.071067812,0,0,0,1,0,0,0,0,BACK,1,42.07433897,AWAY,CAR,2819,1,38,2,1,84,84,0.231196352,0.209575133,0.230161273,0.189865563,0.030832128,0.108369595,0.939584,-5,-5
54147,47,-64,64,-40,40,0,0,0,0,5,MTL,0,20,20,4,20,4,4,2,3,20,20,4,20,4,4,20,20,4,20,4,4,41.34005322,SHOT,20636,0,8482487,Jakub Dobes,0,0,0,5,CAR,0,0,11,1,0,GIVE,0,0,AWAY,-99,99,-18,18,AWAYZONE,0,1,20,0,C,2025,L,Sebastian Aho,Forward,8478427,20,4,20,20,4,20,4,4,2,3,20,20,4,20,4,4,20,20,4,20,4,4,57.99461679,57.99461679,0,0,0,47.16990566,0,0,0,1,0,0,0,0,SNAP,1,41.34005322,HOME,CAR,20,0,4,0,9,-64,64,0.260884,0.0181222,0.381772,0.24898,0.0481633,0.0420779,0.828494,-40,40
49422,65,-38,38,40,40,-11,0,0,0,5,FLA,0,31.8,34,34,30.33333333,30.33333333,31.8,2,3,35,35,35,34,34,35,24,33,33,24,24,24,41.01219331,MISS,20581,0,8475683,Sergei Bobrovsky,0,0,0,5,CAR,1,0,54,1,0,HIT,0,0,HOME,-79,79,39,-39,AWAYZONE,0,1,26,0,D,2025,R,Sean Walker,Defenseman,8480336,11,11,20.8,11,11,27.33333333,27.33333333,20.8,2,3,32,11,11,32,32,32,11,11,11,22,22,11,-38.10757688,38.10757688,0,0,0,64.81512169,0,0,0,1,0,0,0,0,SNAP,0,41.01219331,HOME,CAR,568,-13,184,1,4,-38,38,0.283955,0.0110757,0.384172,0.255717,0.0380722,0.0270082,0.698043,40,-40
77092,23,-66,66,2,2,0,0,0,0,5,CAR,1,74.4,76.5,42,73,42,42,2,3,78,78,42,78,42,42,64,75,42,64,42,42,40.60788101,MISS,20906,0,8471734,Jonathan Quick,0,0,0,5,NYR,0,0,186,0,0,SHOT,51.70983681,48.41487375,AWAY,-59,59,-38,38,HOMEZONE,1,2,71,4,L,2025,L,Taylor Hall,Forward,8475791,64,42,72.8,75,42,71.33333333,42,42,2,3,75,75,42,75,42,42,64,75,42,64,42,42,-4.969740728,4.969740728,56.67957754,56.67957754,1,23.08679276,0,0,0,1,0,0,1,0,WRIST,0,40.60788101,AWAY,CAR,2004,0,42,1,5,-66,66,0.219846,0.309405,0.218492,0.143826,0.0325372,0.0758943,0.824274,2,-2
45209,5.656854249,-85,85,-4,4,-3.4,0,0,0,5,CAR,0,42.8,47,47,40,40,42.8,2,3,48,48,48,47,47,48,36,46,46,36,36,36,40.31128874,GOAL,20532,1,8477424,Juuse Saros,0,0,0,5,NSH,0,0,78,0,0,SHOT,-37.99873244,40.60788101,AWAY,-57,57,25,-25,HOMEZONE,1,1,53,22,R,2025,R,Jackson Blake,Forward,8482809,38,38,39.4,39,39,39.66666667,39.66666667,39.4,2,3,43,40,40,43,43,43,38,38,38,38,38,38,45,45,82.99873244,82.99873244,1,5.656854249,0,0,0,0,0,0,1,0,BACK,1,40.31128874,AWAY,CAR,780,2,90,1,0,-85,85,0.235833258,0.365654186,0.174390902,0.114493277,0.022488906,0.087139437,0.953423,-4,4
12869,52,-45,45,-27,27,-10.2,0,0,0,5,VGK,2,41.4,64.5,64.5,26,26,41.4,2,3,65,65,65,29,29,65,24,64,64,24,24,24,39.92492956,MISS,20155,0,8481033,Akira Schmid,0,0,0,5,CAR,3,0,276,1,0,GIVE,0,0,AWAY,-82,82,-12,12,AWAYZONE,0,3,89,0,D,2025,L,Domenick Fensore,Defenseman,8481562,45,45,31.2,38,38,26.66666667,26.66666667,31.2,2,3,45,45,45,30,30,45,24,31,31,24,24,24,31.53479191,31.53479191,0,0,0,51.623638,0,1,0,0,0,0,0,0,WRIST,0,39.92492956,HOME,CAR,2682,0,131,0,2,-45,45,0.248573,0.0117931,0.377962,0.278624,0.0443098,0.0387376,0.698492,-27,27
43408,6.403124237,85,85,5,5,25.8,0,0,0,5,PHI,1,30.4,18,18,38.66666667,36.66666667,29.2,2,3,61,20,20,61,55,55,0,16,16,0,0,0,119.6829144,SHOT,20510,0,8478435,Dan Vladar,0,0,0,5,CAR,2,1,192,1,0,TAKE,0,0,HOME,-33,-33,-15,-15,AWAYZONE,0,2,19,0,D,2025,L,K'Andre Miller,Defenseman,8480817,55,55,55,55,55,55,55,55,2,3,55,55,55,55,55,55,55,55,55,55,55,55,51.34019175,51.34019175,0,0,0,6.403124237,0,0,0,0,1,0,0,0,WRIST,1,39.8943048,HOME,CAR,1932,55,55,3,32,85,85,0.137673,0.26891,0.24325,0.235787,0.0141029,0.100277,0.939556,5,5
11662,11,-80,80,6,6,-21.2,0,0,0,5,CAR,2,64.6,63,63,65.66666667,58,60,2,3,77,63,63,77,63,63,48,63,63,48,48,48,39.81205847,SHOT,20138,0,8479979,Jake Oettinger,0,0,0,5,DAL,2,1,201,0,0,HIT,0,0,HOME,-63,63,42,-42,HOMEZONE,1,2,82,0,C,2025,L,Jesperi Kotkaniemi,Forward,8480829,16,16,38.8,26,26,47.33333333,47.33333333,38.8,2,3,63,26,26,63,63,63,16,26,26,16,16,16,-33.69006753,33.69006753,0,0,0,10.81665383,0,0,0,1,0,0,0,0,SNAP,1,39.81205847,AWAY,CAR,1851,-32,63,1,5,-80,80,0.225498,0.107,0.367256,0.188289,0.0292399,0.0827163,0.898223,6,-6
18712,63,-28,28,14,14,-6.4,0,0,0,5,MIN,3,35.2,21,21,44.66666667,44.66666667,35.2,2,3,58,29,29,58,58,58,13,13,13,18,18,13,77.46612163,MISS,20222,0,8479406,Filip Gustavsson,0,0,0,5,CAR,4,1,333,1,0,HIT,0,0,AWAY,-88,88,-35,35,AWAYZONE,0,3,64,0,D,2025,R,Joel Nystrom,Defenseman,8482911,22,22,28.8,23.5,23.5,32.33333333,32.33333333,28.8,2,3,58,25,25,58,58,58,19,22,22,19,19,19,-12.92599912,12.92599912,0,0,0,62.58594091,0,1,0,0,0,0,0,0,SNAP,0,38.73306081,HOME,CAR,3244,6,58,2,2,-28,28,0.252897,0.027274,0.365303,0.292067,0.0254661,0.0369933,0.70563,14,-14
51714,39,-56,56,-21,21,-7.6,0,0,0,5,NYR,1,25,25,25,25,25,25,2,3,25,25,25,25,25,25,25,25,25,25,25,25,77.46612163,MISS,20608,0,8478048,Igor Shesterkin,0,0,0,5,CAR,1,1,127,1,0,TAKE,0,0,HOME,-7,7,39,-39,AWAYZONE,0,1,21,0,D,2025,L,Alexander Nikishin,Defenseman,8482100,6,6,38,6,6,59.33333333,25,17.4,2,3,62,6,6,62,25,25,6,6,6,55,25,6,32.47119229,32.47119229,0,0,0,39.11521443,0,0,0,0,1,0,0,0,SLAP,0,38.73306081,HOME,CAR,1142,-19,25,2,11,-56,56,0.25957,0.059872,0.347399,0.277151,0.0228041,0.0332035,0.779678,-21,21
32818,36,-85,85,-36,36,0,0,0,0,5,WPG,0,29.6,34.5,21,26.33333333,21,21,2,3,35,35,21,29,21,21,22,34,21,22,21,21,38.62641583,SHOT,20387,0,8483114,Thomas Milic,0,0,0,5,CAR,0,1,15,1,0,GIVE,0,0,AWAY,-99,99,0,0,AWAYZONE,0,1,48,0,L,2025,L,Jordan Martinook,Forward,8476921,31,21,24.8,21,21,27.33333333,21,21,2,3,31,21,21,31,21,21,21,21,21,23,21,21,83.65980825,83.65980825,0,0,0,36.22154055,1,0,0,0,0,0,0,0,WRIST,1,38.62641583,HOME,CAR,91,0,21,0,2,-85,85,0.18901,0.0107012,0.410216,0.319242,0.0274616,0.04337,0.742127,-36,36
34260,47,-43,43,11,11,-16.8,0,0,0,5,CGY,0,24.8,26.5,26.5,23.66666667,23.66666667,24.8,2,3,59,27,27,59,59,59,3,26,26,3,3,3,38.62641583,SHOT,20404,0,8482445,Devin Cooley,0,0,0,5,CAR,0,1,239,1,0,GIVE,0,0,AWAY,-57,57,-25,25,AWAYZONE,1,3,28,0,L,2025,L,William Carrier,Forward,8477478,8,8,8,6.5,6.5,9,9,8,2,3,10,10,10,10,10,10,3,3,3,8,8,3,-13.44861505,13.44861505,0,0,0,47.29693436,0,0,0,0,1,0,0,0,SNAP,1,38.62641583,HOME,CAR,2841,0,201,1,62,-43,43,0.267437,0.0349657,0.370458,0.248569,0.0288387,0.0497315,0.7248,11,-11
1125,44,46,46,-9,9,0,0,120,109,4,NJD,0,23,23,1,23,1,1,2,2,35,35,1,35,1,1,11,11,1,11,1,1,38.60051813,SHOT,20014,0,8474593,Jacob Markstrom,0,0,0,5,CAR,1,1,160,1,0,FAC,0,0,HOME,69,69,22,22,AWAYZONE,1,2,27,0,L,2025,L,Nikolaj Ehlers,Forward,8477940,11,1,11,11,1,11,1,1,1,4,11,11,1,11,1,1,11,11,1,11,1,1,-11.82148834,11.82148834,0,0,0,43.93176527,0,0,0,1,0,0,0,0,SLAP,1,38.60051813,HOME,CAR,1562,0,1,1,12,46,46,0.203674,0.0362655,0.45996,0.184637,0.0385927,0.0768714,0.828667,-9,-9
1092,14,-76,76,6,6,-8,0,0,0,5,NJD,0,58.4,66.5,53,53,44.33333333,47.8,2,3,69,69,53,68,53,53,27,64,53,27,27,27,38.41874542,SHOT,20014,0,8474593,Jacob Markstrom,0,0,0,5,CAR,0,1,22,1,0,MISS,-34.90249562,52.43090692,HOME,-46,46,30,-30,AWAYZONE,1,1,71,21,L,2025,L,Taylor Hall,Forward,8475791,30,30,42.4,54,53,34.66666667,31,39.8,2,3,64,55,53,64,53,53,10,53,53,10,10,10,-24.77514057,24.77514057,10.12735505,10.12735505,0,14.31782106,0,0,0,0,1,0,1,0,BACK,1,38.41874542,HOME,CAR,153,-17,53,1,29,-76,76,0.310133438,0.121260318,0.268992617,0.175314653,0.036276553,0.088022376,0.842813,6,-6
17461,6.08276253,88,88,6,6,-25.4,0,0,0,5,CAR,2,35.8,45,45,29.66666667,29.66666667,35.8,2,3,56,56,56,31,31,56,29,34,34,29,29,29,38.01315562,MISS,20206,0,8478048,Igor Shesterkin,0,0,0,5,NYR,0,0,274,0,0,GIVE,0,0,HOME,89,89,-32,-32,HOMEZONE,1,3,29,0,L,2025,R,Bradly Nadeau,Forward,8484203,30,30,10.4,5,5,14,14,10.4,2,3,30,6,6,30,30,30,4,4,4,5,5,4,80.53767779,80.53767779,0,0,0,6.08276253,0,0,0,1,0,0,0,0,TIP,0,38.01315562,AWAY,CAR,3164,-25,161,0,4,88,88,0.224895805,0.055168844,0.350312808,0.221319956,0.042212712,0.106089885,0.795976,6,6
